customer_id,meter_id,account_number,tariff_category,rate_plan_id,division,connection_date,contract_status,sanctioned_load_kw,security_deposit,avg_monthly_units,phone,email,meter_type,utility_type,scd_effective_start,scd_effective_end,scd_current_flag,record_version,created_at,last_updated
CUST000327,MTR000327,ACC77457582,Residential,RP003,South,2018-05-03,Active,261.92,2451.83,232.37,+917928365051,customer327@yahoo.com,Smart Meter,Electricity,2024-01-18,2024-04-21,0,4,2018-05-03 18:43:36,2022-01-03 12:41:59
CUST001225,MTR001225,ACC61012603,Industrial,RP001,South,2020-12-22,Active,21.35,38935.46,22517.46,+919119086230,customer1225@gmail.com,AMI,Electricity,2023-11-11,2024-07-28,0,4,2020-12-22 02:33:05,
CUST004455,MTR004455,ACC25808630,0,RP005,central,2010-05-02,Active,235.05,17877.94,2655.85,+917272046547,customer4455@gmail.com,AMR,Electricity,2024-04-12,2024-07-26,0,1,2010-05-02 10:05:59,
CUST004129,-,ACC75778312,Residential,RP001,,,Active,317.42,9137.4,332.81,+919531770658,customer4129@gmail.com,AMI,Water,2022-10-27,2023-11-19,0,3,2010-07-17 15:49:06,2022-03-25 04:02:05
CUST002013,MTR002013,ACC35346009,Commercial,RP005,West,2019-10-24,Active,,41712.34,4087.29,+918232127586,customer2013@yahoo.com,,Gas,2024-08-03,9999-12-31,1,2,2019-10-24 07:13:10,2022-02-24 22:22:58
CUST001014,MTR001014,-,Residential,RP003,North,2017-08-03,Disconnected,499.06,49675.81,238.1,+917949950368,customer1014@gmail.com,Smart Meter,Gas,2022-06-12,2023-12-25,0,2,2017-08-03 03:54:36,2024-01-01 08:20:45
CUST002984,MTR002984,ACC61633617,Commercial,RP005,Central,2010-08-17,Suspended,12.16,37729.37,2651.55,+919786080362,customer2984@yahoo.com,,electricity,2024-10-03,9999-12-31,1,3,2010-08-17 10:41:40,2024-06-15 13:10:13
CUST004256,MTR004256,ACC51159717,Residential,RP001,West,2016-08-24,Active,,34879.09,381.11,+918285211608,,Smart Meter,Gas,2024-04-17,9999-12-31,1,3,2016-08-24 08:24:37,2022-02-06 08:43:53
CUST001475,MTR001475,ACC75712146,Industrial,RP004,North,2020-04-17,DISCONNECTED,379.29,48405.19,14843.82,+919735074939,customer1475@gmail.com,,Gas,2023-03-24,2023-10-28,0,3,2020-04-17 15:40:00,2022-08-14 13:56:58
CUST000737,MTR000737,ACC87324047,Residential,RP003,North,,active,186.66,31499.62,214.93,,customer737@yahoo.com,Smart Meter,Electricity,2022-06-25,04-10-2022,0,2,2012-02-12 01:57:37,2023-12-22 00:40:42
CUST004778,MTR004778,ACC81556141,AGRICULTURAL,RP003,West,2018-03-01,Active,306.47,5788.18,1300.39,+919799290387,customer4778@gmail.com,Smart Meter,Electricity,2022-01-05,2023-07-19,0,2,2018-03-01 12:56:22,2024-05-21 14:57:34
CUST004866,MTR004866,ACC85014750,Residential,RP005,Central,2012-05-13,Disconnected,362.75,3218.93,295.73,+917659770907,customer4866@yahoo.com,Conventional,Electricity,2022-05-30,2023-11-09,0,1,,2024-02-17 20:56:53
CUST004967,MTR004967,ACC11114421,Industrial,RP003,Central,2015-09-04,Active,130.85,27853.06,5767.23,+919498139520,customer4967@gmail.com,Smart Meter,gas,2022-04-16,2023-02-12,0,4,2015-09-04 07:38:20,
CUST003059,MTR003059,ACC33720402,Residential,0,Central,2019-01-28,Active,303.11,13118.06,374.62,+917963020694,customer3059@gmail.com,Conventional,Electricity,2024-01-21,9999-12-31,1,1,2019-01-28 15:06:42,2023-07-22 17:37:27
CUST001731,MTR001731,ACC37878510,Residential,RP002,UNKNOWN,2014-03-13,Active,433.01,44991.05,353.77,-,customer1731@yahoo.com,Prepaid,Gas,2024-08-04,9999-12-31,1,1,2014-03-13 16:16:58,2023-12-26 22:06:57
CUST004239,MTR004239,ACC69474960,Commercial,RP002,East,2010-10-30,Active,372.86,34017.34,2362.16,+917977819020,customer4239@gmail.com,AMI,Water,2023-04-25,2024-01-30,0,4,2010-10-30 20:54:55,2024-01-07 13:15:06
CUST000373,MTR000373,,Residential,RP001,north,2010-07-24,ACTIVE,43.59,17291.67,213.0,+918211724322,customer373@yahoo.com,Prepaid,Electricity,2024-06-25,9999-12-31,1,2,2010-07-24 11:32:57,2024-09-19 01:16:16
CUST002932,MTR002932,ACC41397895,Residential,RP005,West,2021-03-11,Active,313.46,21921.64,328.6,UNKNOWN,customer2932@gmail.com,Conventional,Electricity,2024-09-12,9999-12-31,1,4,2021-03-11 02:16:28,2022-02-08 12:42:57
CUST003923,MTR003923,ACC69575537,Street Lighting,RP005,North,2014-08-03,Active,350.54,42059.58,93.77,+917647668908,customer3923@yahoo.com,AMI,Electricity,2024-10-21,9999-12-31,1,4,2014-08-03 22:37:25,2024-12-30 13:18:48
CUST000495,MTR000495,ACC44424263,Residential,RP003,West,2014-05-09,ACTIVE,,33377.7,254.9,+919280193610,customer495@gmail.com,Smart Meter,Electricity,2023-09-30,2024-12-17,0,3,2014-05-09 08:18:31,2022-07-27 02:50:47
CUST000813,MTR099296,ACC72466604,0,RP005,South,2020-02-19,Active,393.0,37784.05,274.32,+917966954113,customer813@gmail.com,Conventional,UNKNOWN,2024-10-23,9999-12-31,1,1,2020-02-19 03:07:34,2023-11-20 20:55:20
CUST002243,MTR002243,ACC47170783,Residential,RP004,West,2010-05-23,Active,459.66,24232.93,377.58,+918596409602,customer2243@gmail.com,Smart Meter,Gas,2023-12-26,2024-06-21,0,2,2010-05-23 15:15:37,2024-10-16 14:14:45
CUST001775,MTR001775,ACC51422350,Residential,RP002,North,,Active,499.56,35782.58,176.57,+917901480889,customer1775@gmail.com,AMI,Gas,31/01/2023,2024-02-12,0,1,,2023-07-22 20:57:24
CUST003657,MTR003657,ACC49974629,Residential,RP004,South,2020-05-10,Active,210.26,32814.05,210.57,+919544109879,customer3657@gmail.com,Smart Meter,Gas,2023-01-26,2024-05-13,0,2,2020-05-10 23:01:08,2022-03-05 22:51:02
CUST002405,MTR002405,ACC47007188,Residential,RP001,South,2010-03-15,Active,310.92,24085.38,0,+917970956148,customer2405@yahoo.com,Smart Meter,Water,2022-09-15,2023-01-02,0,3,2010-03-15 04:31:25,2024-01-04 04:05:05
CUST004272,MTR004272,ACC12413294,Commercial,RP005,West,2016-10-17,Active,450.49,42942.45,3372.2,+919333257296,customer4272@gmail.com,Smart Meter,Electricity,2022-09-23,2023-08-22,0,1,2016-10-17 08:26:14,2022-07-29 10:48:15
CUST000690,MTR000690,ACC18820277,RESIDENTIAL,RP004,West,2013-12-19,Active,341.03,39459.05,174.25,+917346643018,customer690@gmail.com,Smart Meter,Electricity,2024-05-16,9999-12-31,1,4,2013-12-19 06:05:01,2024-12-01 22:33:20
CUST000165,MTR000165,ACC67852031,Residential,RP004,East,2014-07-30,Active,233.0,24938.1,391.06,+918031505611,customer165@gmail.com,Smart Meter,Electricity,2024-02-16,9999-12-31,1,1,2014-07-30 12:17:10,2024-02-10 08:15:59
CUST001541,MTR001541,ACC64401832,Industrial,RP006,North,2013-04-12,Active,44.56,47740.32,49134.19,+917392947347,customer1541@gmail.com,Smart Meter,Electricity,2024-08-10,9999-12-31,1,4,2013-04-12 08:35:17,2024-07-05 14:20:15
CUST004241,MTR004241,ACC24583723,Residential,RP006,East,2020-09-11,Active,210.67,15428.37,264.03,+917201339376,customer4241@gmail.com,Smart Meter,Electricity,2023-07-16,9999/12/31,1,1,2020-09-11 03:09:55,2023-03-04 09:01:26
CUST002899,MTR002899,ACC57115771,Industrial,RP005,South,2012-05-17,Active,399.5,11654.81,33419.54,UNKNOWN,customer2899@gmail.com,Conventional,Water,2022-08-08,13/06/2023,0,3,2012-05-17 10:56:55,
CUST001769,MTR001769,ACC83899113,Residential,RP002,North,,Active,422.25,5984.67,224.8,+918906804174,customer1769@yahoo.com,AMR,Electricity,2022-02-19,2022-10-10,0,4,2021-11-01 01:52:47,2023-05-03 04:01:27
CUST000830,MTR000830,ACC34131423,Residential,RP003,North,2011-11-26,Active,315.68,12646.77,,+917833999409,,Conventional,Electricity,2024-09-03,9999-12-31,1,2,2011-11-26 06:34:35,2023-04-24 19:14:45
CUST003538,MTR003538,ACC37508031,residential,RP002,East,2014-03-26,Active,464.91,41268.18,196.19,+919804974779,customer3538@gmail.com,Smart Meter,Electricity,2024-09-17,9999-12-31,1,4,2014-03-26 16:12:03,2023-03-28 04:03:22
CUST003860,-,ACC96715197,Residential,RP004,East,2017-10-02,Active,80.92,-,304.77,+919961291894,,Conventional,Electricity,2024-10-09,9999-12-31,1,1,,
CUST003149,MTR003149,ACC33030923,Commercial,RP004,South,2016-07-04,Active,99999,43181.05,-,+918341404644,customer3149@yahoo.com,Smart Meter,Electricity,2022-09-13,2023-05-24,0,4,2016-07-04 15:48:16,2024-02-16 00:28:54
CUST002861,MTR002861,ACC31930276,Residential,RP006,Central,2021-02-25,Active,408.77,28172.7,201.23,+918607835461,customer2861@yahoo.com,AMR,Water,2022-03-25,2023-07-01,0,3,2021-02-25 08:56:38,2022-12-11 15:33:50
CUST001908,MTR001908,ACC62741145,Commercial,RP006,West,2015-01-29,Active,406.9,14097.36,3395.17,+917194284224,customer1908@gmail.com,UNKNOWN,Gas,2022-03-15,2023-09-06,0,1,,2024-10-15 16:53:15
CUST001485,MTR001485,ACC54819297,Industrial,RP003,North,2013-02-01,Disconnected,176.66,1945.31,9938.23,+919694850505,customer1485@gmail.com,Smart Meter,Electricity,28/11/2022,2023-06-24,0,4,2013-02-01 12:00:37,2022-12-07 15:09:22
CUST003011,MTR003011,ACC30174715,Residential,RP002,Central,2012-07-10,ACTIVE,5.28,21053.32,276.69,+919748596712,customer3011@gmail.com,AMR,Gas,2023-05-17,2023-12-15,0,3,,2024-12-08 22:53:14
CUST002527,MTR002527,ACC57048640,Residential,RP003,South,2013-07-06,Active,180.38,40314.14,212.59,,customer2527@gmail.com,AMI,Electricity,2022-07-11,2023-03-28,0,2,2013-07-06 00:46:54,2023-04-19 19:14:39
CUST002180,MTR002180,ACC12429598,Residential,RP004,East,2015-02-16,Active,77.37,9359.51,125.48,+918300008593,customer2180@gmail.com,AMR,Gas,2023-02-14,2024-09-02,0,3,2015-02-16 07:29:25,2024-02-06 12:40:48
CUST004091,MTR004091,ACC65686290,Industrial,RP002,North,2015-06-24,Active,296.81,3218.06,15606.37,+917521050988,customer4091@yahoo.com,,Electricity,,9999-12-31,1,3,2015-06-24 21:53:24,
CUST001858,MTR001858,,Residential,RP005,North,2015-10-25,Active,212.86,26011.17,249.44,+919036124769,customer1858@gmail.com,UNKNOWN,Gas,2024-08-03,9999-12-31,1,4,2015-10-25 22:10:39,2023-06-11 22:16:26
CUST002622,MTR002622,ACC48198697,Residential,RP004,East,2012-08-23,Active,287.57,8704.67,0,UNKNOWN,customer2622@gmail.com,Conventional,Gas,2023-11-14,2024-08-22,0,3,2012-08-23 11:19:41,2024-02-01 00:21:22
CUST003468,MTR003468,ACC58256445,Residential,RP006,South,2015-08-16,0,57.33,32246.44,142.78,+917989363068,customer3468@gmail.com,AMR,Water,2022-08-17,2023-10-18,0,2,2015-08-16 05:41:17,
CUST002998,MTR002998,ACC84818415,Residential,RP004,Central,2017-03-17,Active,470.48,36662.34,202.89,+918072551390,customer2998@gmail.com,AMI,Water,2023-07-19,9999-12-31,1,4,,2022-07-06 01:54:33
CUST000514,MTR000514,ACC72485102,Agricultural,RP003,Central,2013-09-03,Active,122.95,28548.12,1468.58,,customer514@yahoo.com,Smart Meter,Gas,2024-07-06,9999-12-31,1,2,2013-09-03 00:36:59,2024-08-13 07:54:53
CUST002140,MTR002140,ACC97915513,Agricultural,RP004,Central,2013-04-16,Active,238.19,43403.56,1962.67,+919765050615,,AMR,Electricity,2024-02-23,2024-09-03,0,3,2013-04-16 09:18:53,2023-07-13 10:16:56
CUST002529,MTR002529,ACC19721142,Commercial,RP005,South,,Active,484.59,11904.92,1258.14,+917713362534,customer2529@gmail.com,Smart Meter,Electricity,2022-07-11,2022-11-19,0,4,2017-06-16 02:25:30,
CUST000517,MTR000517,ACC71741419,Agricultural,RP001,South,2021-05-07,Active,120.88,29686.08,1442.96,+919384072483,customer517@yahoo.com,Smart Meter,Electricity,2024-06-11,9999-12-31,1,2,2021-05-07 10:54:08,2023-05-05 02:54:36
CUST002724,MTR002724,ACC88462842,RESIDENTIAL,RP006,South,2021-11-21,Pending,473.09,12179.09,158.53,+917026456521,customer2724@yahoo.com,Smart Meter,Electricity,2024-07-29,9999-12-31,1,4,2021-11-21 13:46:21,2022-11-07 13:59:34
CUST002875,MTR002875,ACC28247820,Residential,RP005,Central,2016-10-20,Active,387.69,30841.98,171.62,+918678189425,customer2875@gmail.com,Smart Meter,Gas,2022-09-16,2023-04-17,0,1,2016-10-20 06:41:17,2022-05-13 23:15:42
CUST003594,MTR003594,-,,RP005,South,2012-03-24,Active,322.93,5616.62,4567.33,+917789537416,customer3594@gmail.com,AMI,Gas,2022-04-10,2023-02-03,0,1,2012-03-24 08:18:15,2023-07-05 14:49:49
CUST001813,MTR001813,ACC76247485,Industrial,RP003,East,2010-04-24,ACTIVE,494.63,34127.32,11799.13,+918588001953,customer1813@yahoo.com,AMI,Electricity,2024-07-12,9999-12-31,1,2,2010-04-24 07:19:46,2023-04-20 02:41:11
CUST001883,MTR001883,ACC50638812,Residential,,East,,Active,,20223.46,277.56,+917279918470,customer1883@gmail.com,Conventional,Electricity,2023-01-21,2024-04-15,0,3,2013-01-15 22:50:21,
CUST001984,MTR001984,ACC44607610,Residential,RP003,West,2011-09-16,Active,116.8,31468.8,233.2,+919271938082,customer1984@gmail.com,Conventional,Water,2024-04-10,9999-12-31,1,3,2011-09-16 09:50:33,2024-06-06 00:12:27
CUST003021,MTR003021,ACC86009111,Industrial,RP003,North,2017-01-26,Active,349.51,3261.77,20213.24,+918866301869,customer3021@gmail.com,SMART METER,Electricity,2022-10-16,2023-03-11,0,1,2017-01-26 16:04:58,2022-02-02 04:29:55
CUST004693,MTR004693,ACC35721064,Residential,RP005,West,2016-04-17,Active,253.17,27605.81,392.82,+917108368182,customer4693@gmail.com,Smart Meter,Electricity,UNKNOWN,2024-11-01,0,1,2016-04-17 12:38:24,2022-03-03 20:33:55
CUST004100,MTR004100,ACC37777653,Residential,RP006,Central,2017-10-27,Active,-,19887.52,203.65,+918493643510,customer4100@gmail.com,Conventional,electricity,2024-02-18,9999/12/31,1,4,2017-10-27 02:54:38,2024-01-26 07:24:35
CUST004824,MTR004824,ACC12886476,Residential,-,Central,2017-08-05,Active,171.75,21834.5,275.17,+918028930147,customer4824@yahoo.com,AMR,Water,2024-03-15,2024-08-05T00:00:00Z,0,4,2017-08-05 15:00:33,2022-01-27 13:41:25
CUST002490,MTR002490,ACC38865568,Residential,RP001,South,2016-08-20,Active,479.97,46902.15,368.02,+918726709715,customer2490@gmail.com,AMI,Gas,2024-09-20,9999-12-31,1,1,2016-08-20 16:43:29,2022-07-15 04:13:17
CUST000648,MTR000648,ACC30006035,Residential,RP003,West,2014-01-31,Active,279.67,39763.91,228.89,UNKNOWN,customer648@yahoo.com,Smart Meter,Electricity,2023-07-27,2024-12-01,0,2,,2023-10-14 04:33:32
CUST002946,MTR002946,ACC98159990,Agricultural,RP001,East,,Active,275.02,40794.99,414.61,+919746905058,customer2946@yahoo.com,conventional,Electricity,2022-03-20,2023-04-08,0,3,2018-12-03 09:24:46,2024-10-06 13:16:01
CUST002341,MTR002341,ACC54152802,Residential,RP005,West,2012-09-17,ACTIVE,451.98,23854.45,242.1,+917334533076,customer2341@gmail.com,Conventional,Electricity,2024-03-09,2024-10-22,0,1,2012-09-17 10:36:26,2024-12-25 01:21:10
CUST001212,MTR001212,ACC79518784,Residential,RP002,East,2011-07-01,Disconnected,309.12,41350.14,236.69,+918812994526,customer1212@gmail.com,Smart Meter,Gas,2022-06-04,2023/01/27,0,1,2011-07-01 03:58:59,
CUST001150,MTR001150,ACC40313981,Residential,RP005,West,2017-10-20,Active,311.46,38828.7,249.95,+917522613159,customer1150@gmail.com,Conventional,electricity,2022-08-22,2023-05-15T00:00:00Z,0,4,2017-10-20 22:22:49,2022-04-30 01:00:13
CUST004481,MTR004481,ACC78052855,Residential,RP006,East,2010-06-22,Suspended,,6865.86,328.47,+919009355704,customer4481@gmail.com,UNKNOWN,Gas,2024-09-21,9999-12-31,1,1,2010-06-22 20:22:59,2022-03-13 06:24:12
CUST000948,MTR000948,ACC53528295,Residential,RP002,North,2019-03-16,ACTIVE,7.14,29271.84,164.09,UNKNOWN,UNKNOWN,Conventional,Gas,2024-03-28,09/08/2024,0,4,2019-03-16 21:42:11,2024-11-19 04:54:57
CUST002495,,ACC72066045,Residential,RP003,East,2017-01-23,active,262.46,34341.75,110.84,+918893232071,customer2495@gmail.com,Prepaid,Water,2024-01-05,2024-12-13,0,2,2017-01-23 16:24:34,2023-01-01 11:30:49
CUST003414,,ACC71179202,Residential,RP005,west,2018-10-31,Active,389.1,23680.22,247.53,+919937805185,,Smart Meter,Electricity,2022-11-09,2024-01-13,0,2,2018-10-31 19:49:32,2023-11-20 13:17:33
CUST000126,MTR000126,ACC75188877,Agricultural,RP006,,2010-07-16,Active,144.37,38712.28,879.01,+918327107470,customer126@yahoo.com,Prepaid,Water,2023-05-20,2024-01-17,0,2,2010-07-16 05:47:29,2023-09-09 11:38:26
CUST001348,MTR001348,ACC48226950,Residential,RP002,South,2013-02-10,0,126.18,32420.01,212.67,+917951231392,customer1348@yahoo.com,smart meter,UNKNOWN,2023-06-24,2024-04-23,0,3,2013-02-10 20:30:17,2023-06-02 13:19:58
CUST001319,MTR001319,ACC92950084,Residential,RP001,East,2010-08-08,Active,419.31,47906.69,283.36,+919805508215,customer1319@gmail.com,Conventional,Gas,2024-03-22,9999-12-31,1,1,2010-08-08 20:21:44,2022-11-25 23:00:15
CUST001524,MTR001524,ACC42035403,Residential,RP006,West,2020-04-25,active,403.13,19007.92,222.92,+917643347671,customer1524@gmail.com,Smart Meter,Electricity,2023-05-25,2024-02-20,0,4,2020-04-25 12:19:20,2023-10-03 03:08:38
CUST000554,MTR000554,ACC76357738,Residential,RP003,West,2011-02-01,Active,149.43,28056.51,136.93,+917079513599,customer554@gmail.com,Smart Meter,Electricity,2024-01-08,2024-09-13,0,3,2011-02-01 20:05:43,2022-06-24 21:17:28
CUST003490,MTR003490,ACC41003564,Residential,RP003,West,,Active,225.14,10627.62,229.49,+918438515201,customer3490@gmail.com,AMI,Electricity,2022-02-11,2023-07-18,0,1,2014-04-28 23:31:55,2022-03-06 19:10:39
CUST000469,MTR000469,ACC14135453,Industrial,RP005,South,2019-09-14,Suspended,491.52,40739.04,10140.76,+919071551586,,Smart Meter,Water,2024-02-26,2024-10-15,0,2,2019-09-14 22:16:35,2023-08-25 18:46:53
CUST000717,MTR000717,ACC96325310,Commercial,RP004,West,2013-08-05,Active,429.65,27424.14,2497.5,+919267620347,,Conventional,Electricity,2024-01-24,2024-09-08,0,1,2013-08-05 17:01:45,2024-03-12 17:43:09
CUST003521,MTR003521,ACC86061587,Agricultural,RP001,SOUTH,2010-04-17,Active,456.28,8201.44,1278.84,+917810371510,customer3521@yahoo.com,Smart Meter,Electricity,2022-05-26,2023-11-08,0,2,,
CUST002636,MTR002636,ACC77170178,Residential,RP006,West,2012-09-25,Active,344.24,34591.98,204.29,+917101408191,customer2636@yahoo.com,Conventional,Electricity,2023-05-06,2024-07-18,0,3,2012-09-25 14:05:54,
CUST002206,MTR002206,ACC61537287,Residential,RP004,South,2018-10-27,Active,401.77,4558.5,327.0,+918405261661,customer2206@yahoo.com,Smart Meter,Gas,2022-11-28,2023-04-10,0,2,2018-10-27 18:11:09,
CUST002385,MTR002385,ACC81170667,Residential,RP003,West,2016-05-17,ACTIVE,96.54,14660.3,327.01,+917005805213,customer2385@gmail.com,AMR,Electricity,2022/12/06,2023-09-20,0,1,2016-05-17 01:53:43,2024-03-26 07:01:57
CUST000853,MTR000853,ACC56500246,Commercial,RP003,North,2021-03-22,Active,128.49,32517.95,3837.34,+919335959074,customer853@yahoo.com,Prepaid,Electricity,2023-10-18,9999-12-31,1,3,2021-03-22 11:01:28,2023-01-07 15:01:29
CUST004945,MTR004945,ACC85759914,Residential,RP002,South,2021-08-08,Active,435.84,30022.05,204.17,+917809061495,customer4945@gmail.com,AMI,Gas,2023-08-17,2023-11-19,0,1,2021-08-08 18:06:41,2023-05-26 00:18:52
CUST002095,MTR002095,,Residential,RP002,South,2010-09-24,Disconnected,140.14,40863.96,354.38,+917577803457,customer2095@yahoo.com,Prepaid,Gas,0,9999-12-31,1,4,2010-09-24 00:47:49,2022-03-18 22:45:02
CUST004662,MTR004662,ACC37029193,Street Lighting,RP006,East,2017-12-30,Active,222.45,12784.73,117.86,+917693418925,customer4662@gmail.com,Conventional,Water,2023-08-23,2023-12-16,0,1,,2023-10-17 17:22:47
CUST003579,MTR003579,ACC49834274,Residential,RP002,South,,Active,365.93,34123.9,387.57,+919731502999,customer3579@gmail.com,Conventional,Electricity,2024-02-24,9999-12-31,1,1,2021-01-01 16:22:14,2022-07-28 22:01:48
CUST002634,MTR002634,ACC79594645,Agricultural,RP004,Central,2020-05-04,Suspended,190.58,30674.72,613.85,+917691934909,customer2634@gmail.com,Prepaid,Electricity,2022-05-13,2023-03-03,0,4,2020-05-04 10:18:08,2024-10-23 17:32:46
CUST003971,MTR003971,ACC32131209,Industrial,RP005,,,Active,174.36,46255.88,32707.73,+918815829198,customer3971@gmail.com,Smart Meter,Gas,2023-08-28,2024-10-25,0,4,2018-01-03 21:58:43,
CUST004521,MTR004521,ACC29276470,Commercial,RP001,North,,Disconnected,246.14,31466.44,4724.26,+919233061208,customer4521@gmail.com,AMR,Water,2022-06-16,2022-09-25,0,2,2018-05-29 14:50:35,2023-12-06 09:16:27
CUST000227,MTR000227,ACC18972125,Industrial,RP005,South,2016-10-13,Pending,325.2,2940.78,22641.29,+917667470793,customer227@yahoo.com,AMR,Gas,2022-03-22,2023-10-08,0,1,2016-10-13 06:06:33,2022-11-04 12:50:16
CUST003092,MTR003092,ACC90501230,Commercial,RP006,West,2020-02-25,Active,114.88,40225.32,4820.89,+919396929359,customer3092@gmail.com,AMR,Electricity,2024-10-10,9999-12-31,1,1,2020-02-25 15:51:40,2023-12-27 05:44:41
CUST000856,MTR000856,ACC58974053,Residential,RP003,UNKNOWN,2010-05-05,Active,252.55,19850.1,130.8,,customer856@gmail.com,Smart Meter,ELECTRICITY,2024-06-24,9999-12-31,1,4,,
CUST000925,MTR000925,ACC50755424,Residential,RP003,North,2017-03-07,Active,40.26,8472.25,332.88,+919406004355,customer925@yahoo.com,Smart Meter,Electricity,2022-06-28,2023-03-10,0,2,2017-03-07 07:24:18,2022-09-22 02:07:31
CUST001860,MTR001860,ACC96406835,Residential,RP002,South,2020-09-22,Active,122.53,5915.0,209.03,+917162124275,customer1860@gmail.com,AMR,Electricity,2022-10-27,2023-04-20,0,1,2020-09-22 18:33:18,2023-02-07 22:59:50
CUST003357,MTR003357,ACC58828167,Residential,RP001,Central,2016-11-16,Active,324.78,39513.69,374.45,+919452639209,-,AMR,Electricity,2022-06-10,27-02-2023,0,2,2016-11-16 18:34:23,2022-07-16 00:17:40
CUST000863,MTR000863,-,Industrial,RP002,West,2016-03-17,Suspended,101.46,46167.04,,,customer863@yahoo.com,Smart Meter,Water,2022-05-02,2023-03-28,0,1,,2023-02-12 02:12:03
CUST003203,MTR003203,ACC57042849,Residential,RP004,central,2015-10-30,Active,480.41,,311.92,+917851181326,customer3203@gmail.com,Smart Meter,Gas,2022-02-21,,0,3,2015-10-30 09:14:54,2023-08-10 17:15:33
CUST002828,MTR002828,ACC35202064,Commercial,RP006,East,2021-11-23,active,2.13,44614.06,4389.24,+919366818197,,AMR,Electricity,2023-10-14,2024-07-05,0,4,2021-11-23 08:04:51,2024-02-19 23:27:34
CUST001957,MTR001957,ACC68456693,Residential,RP003,South,,Active,78.22,20724.36,193.05,,customer1957@gmail.com,AMR,Electricity,2023-06-16,2024-03-22,0,3,2015-11-12 18:26:47,2023-03-03 18:48:30
